%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
168557745564,4997,168557745564,map,0.0160282216966,0.0873398557305,0.0224906653166,0.0068813785181,-0.000984674846126,0.0174869381814,-0.999823008269
168589745564,4998,168589745564,map,0.0157979801297,0.0876709446311,0.0222388356924,0.00691225964571,-0.00096577791147,0.0174730297214,-0.999823008269
168617753399,4999,168617753399,map,0.015603470616,0.0879811421037,0.0217438042164,0.00690878779907,-0.000954898756198,0.017476190735,-0.999822966122
168657753399,5000,168657753399,map,0.0152721675113,0.0882711708546,0.0213469602168,0.00690505813225,-0.000950512520503,0.0174467722348,-0.999823471884
168689753399,5001,168689753399,map,0.0149678019807,0.0883976146579,0.0210889615119,0.00689237226012,-0.000986756505316,0.0174636309742,-0.999823303297
168717761230,5002,168717761230,map,0.0147076454014,0.0885108932853,0.0206044111401,0.00688250397067,-0.000968585945252,0.0174989921801,-0.999822755388
168757761230,5003,168757761230,map,0.0142758656293,0.0885492116213,0.01967754215,0.00688934723592,-0.000958154270973,0.0175024903685,-0.999822628947
168789761230,5004,168789761230,map,0.0139830559492,0.0889096558094,0.0188587810844,0.00689310818361,-0.000961740704364,0.0174834821398,-0.999822923975
168817757058,5005,168817757058,map,0.0137252612039,0.0892394706607,0.0180849861354,0.00686516910358,-0.000951795035932,0.017488708349,-0.999823092563
168857757058,5006,168857757058,map,0.0133038964123,0.089549139142,0.0168700609356,0.00686728566563,-0.000948483215601,0.0174854630417,-0.999823134709
168889757058,5007,168889757058,map,0.0129254655913,0.0896786525846,0.0160493794829,0.00687284279346,-0.00094574399972,0.0174602592263,-0.999823556178
168917764883,5008,168917764883,map,0.0126067809761,0.0898126810789,0.014990914613,0.00688952372585,-0.000924635672606,0.0174515769755,-0.999823556178
168957764883,5009,168957764883,map,0.0120995184407,0.0898877307773,0.0138578396291,0.00690630640336,-0.000940587266951,0.0174413352913,-0.999823598325
168989764883,5010,168989764883,map,0.0116728451103,0.0900501012802,0.0132866455242,0.0069058039339,-0.000944259311127,0.0174479101997,-0.999823514031
169017772705,5011,169017772705,map,0.0113175464794,0.0902699306607,0.0127326166257,0.0068956027502,-0.000966004121508,0.0174423889625,-0.999823640472
169057772705,5012,169057772705,map,0.010749867186,0.0904286429286,0.0123667968437,0.00688400314724,-0.000947028161511,0.0174413774382,-0.999823809059
